"Subject","Sample_Num","Full_Sample_ID","t","X_accel","Y_accel","Z_accel","Label"
1,14,"Subj_1_Sample_14",6843,1970,2379,2111,"Work"
1,14,"Subj_1_Sample_14",6844,1972,2372,2110,"Work"
1,14,"Subj_1_Sample_14",6845,1973,2371,2113,"Work"
1,14,"Subj_1_Sample_14",6846,1972,2378,2111,"Work"
1,14,"Subj_1_Sample_14",6847,1975,2381,2111,"Work"
1,14,"Subj_1_Sample_14",6848,1975,2378,2112,"Work"
1,14,"Subj_1_Sample_14",6849,1973,2380,2111,"Work"
1,14,"Subj_1_Sample_14",6850,1967,2380,2116,"Work"
1,14,"Subj_1_Sample_14",6851,1967,2376,2116,"Work"
1,14,"Subj_1_Sample_14",6852,1966,2374,2115,"Work"
1,14,"Subj_1_Sample_14",6853,1961,2374,2117,"Work"
1,14,"Subj_1_Sample_14",6854,1961,2378,2115,"Work"
1,14,"Subj_1_Sample_14",6855,1971,2377,2116,"Work"
1,14,"Subj_1_Sample_14",6856,1974,2381,2108,"Work"
1,14,"Subj_1_Sample_14",6857,1968,2375,2105,"Work"
1,14,"Subj_1_Sample_14",6858,1959,2378,2109,"Work"
1,14,"Subj_1_Sample_14",6859,1958,2377,2117,"Work"
1,14,"Subj_1_Sample_14",6860,1958,2375,2115,"Work"
1,14,"Subj_1_Sample_14",6861,1963,2378,2102,"Work"
1,14,"Subj_1_Sample_14",6862,1968,2377,2103,"Work"
1,14,"Subj_1_Sample_14",6863,1962,2380,2103,"Work"
1,14,"Subj_1_Sample_14",6864,1959,2378,2106,"Work"
1,14,"Subj_1_Sample_14",6865,1962,2380,2111,"Work"
1,14,"Subj_1_Sample_14",6866,1965,2377,2109,"Work"
1,14,"Subj_1_Sample_14",6867,1969,2375,2109,"Work"
1,14,"Subj_1_Sample_14",6868,1967,2383,2103,"Work"
1,14,"Subj_1_Sample_14",6869,1968,2376,2113,"Work"
1,14,"Subj_1_Sample_14",6870,1964,2376,2117,"Work"
1,14,"Subj_1_Sample_14",6871,1971,2380,2114,"Work"
1,14,"Subj_1_Sample_14",6872,1963,2375,2103,"Work"
1,14,"Subj_1_Sample_14",6873,1965,2378,2110,"Work"
1,14,"Subj_1_Sample_14",6874,1967,2381,2109,"Work"
1,14,"Subj_1_Sample_14",6875,1968,2378,2105,"Work"
1,14,"Subj_1_Sample_14",6876,1965,2387,2111,"Work"
1,14,"Subj_1_Sample_14",6877,1966,2373,2110,"Work"
1,14,"Subj_1_Sample_14",6878,1972,2380,2115,"Work"
1,14,"Subj_1_Sample_14",6879,1978,2384,2105,"Work"
1,14,"Subj_1_Sample_14",6880,1975,2380,2106,"Work"
1,14,"Subj_1_Sample_14",6881,1970,2370,2112,"Work"
1,14,"Subj_1_Sample_14",6882,1972,2370,2111,"Work"
1,14,"Subj_1_Sample_14",6883,1971,2380,2113,"Work"
1,14,"Subj_1_Sample_14",6884,1972,2385,2106,"Work"
1,14,"Subj_1_Sample_14",6885,1968,2380,2112,"Work"
1,14,"Subj_1_Sample_14",6886,1969,2374,2109,"Work"
1,14,"Subj_1_Sample_14",6887,1967,2373,2113,"Work"
1,14,"Subj_1_Sample_14",6888,1970,2371,2103,"Work"
1,14,"Subj_1_Sample_14",6889,1978,2382,2112,"Work"
1,14,"Subj_1_Sample_14",6890,1977,2382,2117,"Work"
1,14,"Subj_1_Sample_14",6891,1985,2378,2117,"Work"
1,14,"Subj_1_Sample_14",6892,1972,2374,2106,"Work"
1,14,"Subj_1_Sample_14",6893,1974,2378,2108,"Work"
1,14,"Subj_1_Sample_14",6894,1977,2379,2110,"Work"
1,14,"Subj_1_Sample_14",6895,1983,2383,2110,"Work"
1,14,"Subj_1_Sample_14",6896,1990,2383,2104,"Work"
1,14,"Subj_1_Sample_14",6897,1973,2378,2112,"Work"
1,14,"Subj_1_Sample_14",6898,1972,2371,2107,"Work"
1,14,"Subj_1_Sample_14",6899,1969,2372,2102,"Work"
1,14,"Subj_1_Sample_14",6900,1967,2372,2101,"Work"
1,14,"Subj_1_Sample_14",6901,1969,2377,2107,"Work"
1,14,"Subj_1_Sample_14",6902,1971,2381,2111,"Work"
1,14,"Subj_1_Sample_14",6903,1971,2385,2114,"Work"
1,14,"Subj_1_Sample_14",6904,1969,2382,2112,"Work"
1,14,"Subj_1_Sample_14",6905,1965,2378,2114,"Work"
1,14,"Subj_1_Sample_14",6906,1964,2374,2118,"Work"
1,14,"Subj_1_Sample_14",6907,1964,2375,2109,"Work"
1,14,"Subj_1_Sample_14",6908,1965,2379,2109,"Work"
1,14,"Subj_1_Sample_14",6909,1964,2371,2111,"Work"
1,14,"Subj_1_Sample_14",6910,1968,2376,2111,"Work"
1,14,"Subj_1_Sample_14",6911,1973,2380,2110,"Work"
1,14,"Subj_1_Sample_14",6912,1976,2381,2112,"Work"
1,14,"Subj_1_Sample_14",6913,1967,2381,2112,"Work"
1,14,"Subj_1_Sample_14",6914,1967,2378,2111,"Work"
1,14,"Subj_1_Sample_14",6915,1962,2379,2107,"Work"
1,14,"Subj_1_Sample_14",6916,1961,2374,2110,"Work"
1,14,"Subj_1_Sample_14",6917,1965,2381,2109,"Work"
1,14,"Subj_1_Sample_14",6918,1966,2382,2107,"Work"
1,14,"Subj_1_Sample_14",6919,1971,2379,2105,"Work"
1,14,"Subj_1_Sample_14",6920,1970,2379,2112,"Work"
1,14,"Subj_1_Sample_14",6921,1971,2379,2110,"Work"
1,14,"Subj_1_Sample_14",6922,1972,2372,2110,"Work"
1,14,"Subj_1_Sample_14",6923,1968,2371,2108,"Work"
1,14,"Subj_1_Sample_14",6924,1967,2376,2113,"Work"
1,14,"Subj_1_Sample_14",6925,1963,2378,2116,"Work"
1,14,"Subj_1_Sample_14",6926,1966,2378,2110,"Work"
1,14,"Subj_1_Sample_14",6927,1970,2381,2110,"Work"
1,14,"Subj_1_Sample_14",6928,1970,2381,2111,"Work"
1,14,"Subj_1_Sample_14",6929,1967,2380,2113,"Work"
1,14,"Subj_1_Sample_14",6930,1965,2366,2113,"Work"
1,14,"Subj_1_Sample_14",6931,1969,2374,2113,"Work"
1,14,"Subj_1_Sample_14",6932,1967,2373,2114,"Work"
1,14,"Subj_1_Sample_14",6933,1963,2371,2124,"Work"
1,14,"Subj_1_Sample_14",6934,1970,2373,2118,"Work"
1,14,"Subj_1_Sample_14",6935,1971,2376,2120,"Work"
1,14,"Subj_1_Sample_14",6936,1968,2380,2112,"Work"
1,14,"Subj_1_Sample_14",6937,1970,2382,2113,"Work"
1,14,"Subj_1_Sample_14",6938,1969,2379,2109,"Work"
1,14,"Subj_1_Sample_14",6939,1964,2377,2110,"Work"
1,14,"Subj_1_Sample_14",6940,1957,2380,2119,"Work"
1,14,"Subj_1_Sample_14",6941,1962,2378,2117,"Work"
1,14,"Subj_1_Sample_14",6942,1964,2380,2103,"Work"
1,14,"Subj_1_Sample_14",6943,1966,2375,2108,"Work"
1,14,"Subj_1_Sample_14",6944,1965,2377,2114,"Work"
1,14,"Subj_1_Sample_14",6945,1967,2380,2108,"Work"
1,14,"Subj_1_Sample_14",6946,1970,2379,2110,"Work"
1,14,"Subj_1_Sample_14",6947,1965,2381,2110,"Work"
1,14,"Subj_1_Sample_14",6948,1963,2375,2110,"Work"
1,14,"Subj_1_Sample_14",6949,1967,2374,2114,"Work"
1,14,"Subj_1_Sample_14",6950,1973,2378,2108,"Work"
1,14,"Subj_1_Sample_14",6951,1961,2379,2112,"Work"
1,14,"Subj_1_Sample_14",6952,1965,2378,2111,"Work"
1,14,"Subj_1_Sample_14",6953,1971,2378,2112,"Work"
1,14,"Subj_1_Sample_14",6954,1964,2382,2112,"Work"
1,14,"Subj_1_Sample_14",6955,1963,2379,2113,"Work"
1,14,"Subj_1_Sample_14",6956,1968,2381,2111,"Work"
1,14,"Subj_1_Sample_14",6957,1964,2378,2111,"Work"
1,14,"Subj_1_Sample_14",6958,1972,2376,2110,"Work"
1,14,"Subj_1_Sample_14",6959,1976,2383,2108,"Work"
1,14,"Subj_1_Sample_14",6960,1974,2373,2111,"Work"
1,14,"Subj_1_Sample_14",6961,1976,2379,2109,"Work"
1,14,"Subj_1_Sample_14",6962,1967,2373,2113,"Work"
1,14,"Subj_1_Sample_14",6963,1978,2383,2110,"Work"
1,14,"Subj_1_Sample_14",6964,1971,2375,2110,"Work"
1,14,"Subj_1_Sample_14",6965,1975,2375,2112,"Work"
1,14,"Subj_1_Sample_14",6966,1979,2375,2108,"Work"
1,14,"Subj_1_Sample_14",6967,1972,2380,2104,"Work"
1,14,"Subj_1_Sample_14",6968,1965,2375,2105,"Work"
1,14,"Subj_1_Sample_14",6969,1970,2387,2110,"Work"
1,14,"Subj_1_Sample_14",6970,1972,2374,2112,"Work"
1,14,"Subj_1_Sample_14",6971,1968,2374,2111,"Work"
1,14,"Subj_1_Sample_14",6972,1971,2372,2109,"Work"
1,14,"Subj_1_Sample_14",6973,1969,2373,2111,"Work"
1,14,"Subj_1_Sample_14",6974,1970,2378,2109,"Work"
1,14,"Subj_1_Sample_14",6975,1971,2381,2109,"Work"
1,14,"Subj_1_Sample_14",6976,1971,2378,2112,"Work"
1,14,"Subj_1_Sample_14",6977,1965,2379,2117,"Work"
1,14,"Subj_1_Sample_14",6978,1973,2381,2119,"Work"
1,14,"Subj_1_Sample_14",6979,1965,2374,2107,"Work"
1,14,"Subj_1_Sample_14",6980,1974,2380,2104,"Work"
1,14,"Subj_1_Sample_14",6981,1969,2384,2106,"Work"
1,14,"Subj_1_Sample_14",6982,1963,2379,2110,"Work"
1,14,"Subj_1_Sample_14",6983,1971,2377,2103,"Work"
1,14,"Subj_1_Sample_14",6984,1972,2378,2105,"Work"
1,14,"Subj_1_Sample_14",6985,1967,2377,2108,"Work"
1,14,"Subj_1_Sample_14",6986,1966,2375,2111,"Work"
1,14,"Subj_1_Sample_14",6987,1967,2380,2113,"Work"
1,14,"Subj_1_Sample_14",6988,1971,2378,2115,"Work"
1,14,"Subj_1_Sample_14",6989,1972,2383,2107,"Work"
1,14,"Subj_1_Sample_14",6990,1964,2379,2105,"Work"
1,14,"Subj_1_Sample_14",6991,1972,2377,2111,"Work"
1,14,"Subj_1_Sample_14",6992,1971,2379,2107,"Work"
1,14,"Subj_1_Sample_14",6993,1967,2384,2104,"Work"
1,14,"Subj_1_Sample_14",6994,1973,2383,2116,"Work"
1,14,"Subj_1_Sample_14",6995,1965,2379,2110,"Work"
1,14,"Subj_1_Sample_14",6996,1967,2382,2100,"Work"
1,14,"Subj_1_Sample_14",6997,1963,2380,2100,"Work"
1,14,"Subj_1_Sample_14",6998,1963,2374,2106,"Work"
1,14,"Subj_1_Sample_14",6999,1967,2375,2104,"Work"
1,14,"Subj_1_Sample_14",7000,1963,2377,2105,"Work"
1,14,"Subj_1_Sample_14",7001,1963,2381,2105,"Work"
1,14,"Subj_1_Sample_14",7002,1963,2376,2113,"Work"
1,14,"Subj_1_Sample_14",7003,1967,2381,2112,"Work"
1,14,"Subj_1_Sample_14",7004,1967,2380,2105,"Work"
1,14,"Subj_1_Sample_14",7005,1965,2379,2103,"Work"
1,14,"Subj_1_Sample_14",7006,1969,2378,2108,"Work"
1,14,"Subj_1_Sample_14",7007,1966,2377,2108,"Work"
1,14,"Subj_1_Sample_14",7008,1964,2379,2102,"Work"
1,14,"Subj_1_Sample_14",7009,1959,2375,2107,"Work"
1,14,"Subj_1_Sample_14",7010,1961,2371,2112,"Work"
1,14,"Subj_1_Sample_14",7011,1966,2379,2115,"Work"
1,14,"Subj_1_Sample_14",7012,1968,2377,2108,"Work"
1,14,"Subj_1_Sample_14",7013,1968,2381,2103,"Work"
1,14,"Subj_1_Sample_14",7014,1965,2380,2114,"Work"
1,14,"Subj_1_Sample_14",7015,1961,2379,2121,"Work"
1,14,"Subj_1_Sample_14",7016,1958,2377,2110,"Work"
1,14,"Subj_1_Sample_14",7017,1963,2375,2105,"Work"
1,14,"Subj_1_Sample_14",7018,1966,2380,2112,"Work"
1,14,"Subj_1_Sample_14",7019,1960,2383,2112,"Work"
1,14,"Subj_1_Sample_14",7020,1968,2380,2116,"Work"
1,14,"Subj_1_Sample_14",7021,1964,2377,2109,"Work"
1,14,"Subj_1_Sample_14",7022,1963,2379,2110,"Work"
1,14,"Subj_1_Sample_14",7023,1966,2381,2109,"Work"
1,14,"Subj_1_Sample_14",7024,1965,2381,2113,"Work"
1,14,"Subj_1_Sample_14",7025,1965,2379,2109,"Work"
1,14,"Subj_1_Sample_14",7026,1964,2376,2110,"Work"
1,14,"Subj_1_Sample_14",7027,1968,2378,2107,"Work"
1,14,"Subj_1_Sample_14",7028,1968,2376,2115,"Work"
1,14,"Subj_1_Sample_14",7029,1967,2378,2110,"Work"
1,14,"Subj_1_Sample_14",7030,1972,2378,2108,"Work"
1,14,"Subj_1_Sample_14",7031,1964,2373,2115,"Work"
1,14,"Subj_1_Sample_14",7032,1959,2379,2115,"Work"
1,14,"Subj_1_Sample_14",7033,1967,2378,2111,"Work"
1,14,"Subj_1_Sample_14",7034,1967,2382,2109,"Work"
1,14,"Subj_1_Sample_14",7035,1970,2375,2114,"Work"
1,14,"Subj_1_Sample_14",7036,1963,2381,2117,"Work"
1,14,"Subj_1_Sample_14",7037,1971,2383,2117,"Work"
1,14,"Subj_1_Sample_14",7038,1967,2374,2104,"Work"
1,14,"Subj_1_Sample_14",7039,1964,2379,2098,"Work"
1,14,"Subj_1_Sample_14",7040,1966,2382,2109,"Work"
1,14,"Subj_1_Sample_14",7041,1965,2379,2121,"Work"
1,14,"Subj_1_Sample_14",7042,1971,2381,2112,"Work"
1,14,"Subj_1_Sample_14",7043,1959,2377,2106,"Work"
1,14,"Subj_1_Sample_14",7044,1964,2375,2111,"Work"
1,14,"Subj_1_Sample_14",7045,1966,2371,2111,"Work"
1,14,"Subj_1_Sample_14",7046,1965,2372,2112,"Work"
1,14,"Subj_1_Sample_14",7047,1967,2383,2111,"Work"
1,14,"Subj_1_Sample_14",7048,1965,2385,2116,"Work"
1,14,"Subj_1_Sample_14",7049,1965,2383,2110,"Work"
1,14,"Subj_1_Sample_14",7050,1968,2377,2106,"Work"
1,14,"Subj_1_Sample_14",7051,1967,2378,2103,"Work"
1,14,"Subj_1_Sample_14",7052,1963,2383,2105,"Work"
1,14,"Subj_1_Sample_14",7053,1962,2379,2115,"Work"
1,14,"Subj_1_Sample_14",7054,1966,2376,2105,"Work"
1,14,"Subj_1_Sample_14",7055,1960,2379,2107,"Work"
1,14,"Subj_1_Sample_14",7056,1961,2381,2106,"Work"
1,14,"Subj_1_Sample_14",7057,1965,2373,2114,"Work"
1,14,"Subj_1_Sample_14",7058,1969,2377,2113,"Work"
1,14,"Subj_1_Sample_14",7059,1970,2377,2111,"Work"
1,14,"Subj_1_Sample_14",7060,1968,2374,2115,"Work"
1,14,"Subj_1_Sample_14",7061,1961,2377,2107,"Work"
1,14,"Subj_1_Sample_14",7062,1966,2379,2113,"Work"
1,14,"Subj_1_Sample_14",7063,1965,2379,2107,"Work"
1,14,"Subj_1_Sample_14",7064,1961,2377,2105,"Work"
1,14,"Subj_1_Sample_14",7065,1965,2377,2103,"Work"
1,14,"Subj_1_Sample_14",7066,1964,2381,2108,"Work"
1,14,"Subj_1_Sample_14",7067,1966,2376,2113,"Work"
1,14,"Subj_1_Sample_14",7068,1964,2377,2108,"Work"
1,14,"Subj_1_Sample_14",7069,1966,2382,2101,"Work"
1,14,"Subj_1_Sample_14",7070,1967,2383,2115,"Work"
1,14,"Subj_1_Sample_14",7071,1964,2379,2108,"Work"
1,14,"Subj_1_Sample_14",7072,1968,2381,2102,"Work"
1,14,"Subj_1_Sample_14",7073,1964,2379,2105,"Work"
1,14,"Subj_1_Sample_14",7074,1968,2385,2112,"Work"
1,14,"Subj_1_Sample_14",7075,1960,2377,2110,"Work"
1,14,"Subj_1_Sample_14",7076,1961,2381,2109,"Work"
1,14,"Subj_1_Sample_14",7077,1963,2375,2108,"Work"
1,14,"Subj_1_Sample_14",7078,1961,2375,2111,"Work"
1,14,"Subj_1_Sample_14",7079,1960,2376,2116,"Work"
1,14,"Subj_1_Sample_14",7080,1972,2377,2110,"Work"
1,14,"Subj_1_Sample_14",7081,1964,2377,2108,"Work"
1,14,"Subj_1_Sample_14",7082,1962,2375,2111,"Work"
1,14,"Subj_1_Sample_14",7083,1956,2379,2110,"Work"
1,14,"Subj_1_Sample_14",7084,1965,2381,2108,"Work"
1,14,"Subj_1_Sample_14",7085,1961,2381,2110,"Work"
1,14,"Subj_1_Sample_14",7086,1967,2379,2107,"Work"
1,14,"Subj_1_Sample_14",7087,1969,2380,2107,"Work"
1,14,"Subj_1_Sample_14",7088,1968,2379,2114,"Work"
1,14,"Subj_1_Sample_14",7089,1969,2380,2109,"Work"
1,14,"Subj_1_Sample_14",7090,1969,2380,2105,"Work"
1,14,"Subj_1_Sample_14",7091,1964,2379,2109,"Work"
1,14,"Subj_1_Sample_14",7092,1965,2379,2114,"Work"
1,14,"Subj_1_Sample_14",7093,1959,2375,2113,"Work"
1,14,"Subj_1_Sample_14",7094,1966,2379,2114,"Work"
1,14,"Subj_1_Sample_14",7095,1962,2374,2106,"Work"
1,14,"Subj_1_Sample_14",7096,1962,2378,2114,"Work"
1,14,"Subj_1_Sample_14",7097,1967,2381,2106,"Work"
1,14,"Subj_1_Sample_14",7098,1966,2379,2107,"Work"
1,14,"Subj_1_Sample_14",7099,1968,2379,2110,"Work"
1,14,"Subj_1_Sample_14",7100,1965,2381,2104,"Work"
1,14,"Subj_1_Sample_14",7101,1965,2381,2107,"Work"
1,14,"Subj_1_Sample_14",7102,1963,2378,2110,"Work"
1,14,"Subj_1_Sample_14",7103,1964,2382,2114,"Work"
1,14,"Subj_1_Sample_14",7104,1963,2379,2107,"Work"
1,14,"Subj_1_Sample_14",7105,1963,2377,2107,"Work"
1,14,"Subj_1_Sample_14",7106,1963,2379,2110,"Work"
1,14,"Subj_1_Sample_14",7107,1963,2378,2107,"Work"
1,14,"Subj_1_Sample_14",7108,1967,2383,2109,"Work"
1,14,"Subj_1_Sample_14",7109,1960,2382,2112,"Work"
1,14,"Subj_1_Sample_14",7110,1965,2379,2112,"Work"
1,14,"Subj_1_Sample_14",7111,1969,2377,2107,"Work"
1,14,"Subj_1_Sample_14",7112,1967,2379,2111,"Work"
1,14,"Subj_1_Sample_14",7113,1965,2379,2111,"Work"
1,14,"Subj_1_Sample_14",7114,1966,2372,2111,"Work"
1,14,"Subj_1_Sample_14",7115,1967,2377,2108,"Work"
1,14,"Subj_1_Sample_14",7116,1958,2380,2101,"Work"
1,14,"Subj_1_Sample_14",7117,1964,2376,2106,"Work"
1,14,"Subj_1_Sample_14",7118,1963,2381,2110,"Work"
1,14,"Subj_1_Sample_14",7119,1963,2385,2108,"Work"
1,14,"Subj_1_Sample_14",7120,1963,2372,2110,"Work"
1,14,"Subj_1_Sample_14",7121,1967,2379,2106,"Work"
1,14,"Subj_1_Sample_14",7122,1965,2379,2110,"Work"
1,14,"Subj_1_Sample_14",7123,1963,2377,2107,"Work"
1,14,"Subj_1_Sample_14",7124,1961,2376,2107,"Work"
1,14,"Subj_1_Sample_14",7125,1964,2377,2114,"Work"
1,14,"Subj_1_Sample_14",7126,1967,2373,2112,"Work"
1,14,"Subj_1_Sample_14",7127,1965,2374,2117,"Work"
1,14,"Subj_1_Sample_14",7128,1965,2372,2105,"Work"
1,14,"Subj_1_Sample_14",7129,1963,2378,2113,"Work"
1,14,"Subj_1_Sample_14",7130,1968,2375,2103,"Work"
1,14,"Subj_1_Sample_14",7131,1961,2375,2105,"Work"
1,14,"Subj_1_Sample_14",7132,1959,2382,2111,"Work"
1,14,"Subj_1_Sample_14",7133,1961,2379,2107,"Work"
1,14,"Subj_1_Sample_14",7134,1965,2377,2104,"Work"
1,14,"Subj_1_Sample_14",7135,1965,2380,2110,"Work"
1,14,"Subj_1_Sample_14",7136,1970,2381,2109,"Work"
1,14,"Subj_1_Sample_14",7137,1963,2379,2111,"Work"
1,14,"Subj_1_Sample_14",7138,1962,2384,2108,"Work"
1,14,"Subj_1_Sample_14",7139,1961,2374,2112,"Work"
1,14,"Subj_1_Sample_14",7140,1966,2380,2116,"Work"
1,14,"Subj_1_Sample_14",7141,1966,2380,2115,"Work"
1,14,"Subj_1_Sample_14",7142,1967,2377,2113,"Work"
1,14,"Subj_1_Sample_14",7143,1967,2374,2113,"Work"
1,14,"Subj_1_Sample_14",7144,1967,2373,2112,"Work"
1,14,"Subj_1_Sample_14",7145,1967,2373,2111,"Work"
1,14,"Subj_1_Sample_14",7146,1967,2374,2110,"Work"
1,14,"Subj_1_Sample_14",7147,1965,2376,2109,"Work"
1,14,"Subj_1_Sample_14",7148,1966,2378,2105,"Work"
1,14,"Subj_1_Sample_14",7149,1963,2382,2111,"Work"
1,14,"Subj_1_Sample_14",7150,1967,2375,2105,"Work"
1,14,"Subj_1_Sample_14",7151,1970,2377,2105,"Work"
1,14,"Subj_1_Sample_14",7152,1965,2376,2107,"Work"
1,14,"Subj_1_Sample_14",7153,1964,2379,2110,"Work"
1,14,"Subj_1_Sample_14",7154,1969,2377,2108,"Work"
1,14,"Subj_1_Sample_14",7155,1966,2379,2109,"Work"
1,14,"Subj_1_Sample_14",7156,1962,2377,2111,"Work"
1,14,"Subj_1_Sample_14",7157,1968,2373,2111,"Work"
1,14,"Subj_1_Sample_14",7158,1973,2377,2104,"Work"
1,14,"Subj_1_Sample_14",7159,1959,2381,2107,"Work"
1,14,"Subj_1_Sample_14",7160,1963,2380,2104,"Work"
1,14,"Subj_1_Sample_14",7161,1967,2380,2106,"Work"
1,14,"Subj_1_Sample_14",7162,1965,2382,2106,"Work"
1,14,"Subj_1_Sample_14",7163,1971,2375,2103,"Work"
1,14,"Subj_1_Sample_14",7164,1965,2372,2107,"Work"
1,14,"Subj_1_Sample_14",7165,1961,2378,2104,"Work"
1,14,"Subj_1_Sample_14",7166,1964,2379,2104,"Work"
1,14,"Subj_1_Sample_14",7167,1965,2387,2110,"Work"
1,14,"Subj_1_Sample_14",7168,1955,2379,2111,"Work"
1,14,"Subj_1_Sample_14",7169,1957,2373,2109,"Work"
1,14,"Subj_1_Sample_14",7170,1969,2379,2112,"Work"
1,14,"Subj_1_Sample_14",7171,1968,2379,2107,"Work"
1,14,"Subj_1_Sample_14",7172,1966,2372,2109,"Work"
1,14,"Subj_1_Sample_14",7173,1967,2377,2105,"Work"
1,14,"Subj_1_Sample_14",7174,1968,2379,2109,"Work"
1,14,"Subj_1_Sample_14",7175,1965,2371,2117,"Work"
1,14,"Subj_1_Sample_14",7176,1966,2378,2110,"Work"
1,14,"Subj_1_Sample_14",7177,1969,2376,2109,"Work"
1,14,"Subj_1_Sample_14",7178,1964,2379,2103,"Work"
1,14,"Subj_1_Sample_14",7179,1971,2383,2112,"Work"
1,14,"Subj_1_Sample_14",7180,1970,2377,2112,"Work"
1,14,"Subj_1_Sample_14",7181,1973,2379,2109,"Work"
1,14,"Subj_1_Sample_14",7182,1967,2379,2102,"Work"
1,14,"Subj_1_Sample_14",7183,1972,2386,2112,"Work"
1,14,"Subj_1_Sample_14",7184,1969,2383,2111,"Work"
1,14,"Subj_1_Sample_14",7185,1973,2380,2108,"Work"
1,14,"Subj_1_Sample_14",7186,1967,2375,2110,"Work"
1,14,"Subj_1_Sample_14",7187,1970,2373,2108,"Work"
1,14,"Subj_1_Sample_14",7188,1975,2375,2110,"Work"
1,14,"Subj_1_Sample_14",7189,1974,2379,2111,"Work"
1,14,"Subj_1_Sample_14",7190,1978,2374,2114,"Work"
1,14,"Subj_1_Sample_14",7191,1971,2379,2115,"Work"
1,14,"Subj_1_Sample_14",7192,1969,2377,2112,"Work"
1,14,"Subj_1_Sample_14",7193,1972,2371,2105,"Work"
1,14,"Subj_1_Sample_14",7194,1972,2375,2110,"Work"
1,14,"Subj_1_Sample_14",7195,1975,2377,2111,"Work"
1,14,"Subj_1_Sample_14",7196,1970,2375,2111,"Work"
1,14,"Subj_1_Sample_14",7197,1976,2381,2111,"Work"
1,14,"Subj_1_Sample_14",7198,1975,2382,2112,"Work"
1,14,"Subj_1_Sample_14",7199,1967,2378,2106,"Work"
1,14,"Subj_1_Sample_14",7200,1966,2381,2116,"Work"
1,14,"Subj_1_Sample_14",7201,1973,2381,2114,"Work"
1,14,"Subj_1_Sample_14",7202,1973,2381,2105,"Work"
1,14,"Subj_1_Sample_14",7203,1968,2379,2103,"Work"
1,14,"Subj_1_Sample_14",7204,1970,2379,2114,"Work"
1,14,"Subj_1_Sample_14",7205,1969,2379,2111,"Work"
1,14,"Subj_1_Sample_14",7206,1967,2379,2108,"Work"
1,14,"Subj_1_Sample_14",7207,1968,2379,2116,"Work"
1,14,"Subj_1_Sample_14",7208,1968,2378,2111,"Work"
1,14,"Subj_1_Sample_14",7209,1974,2380,2109,"Work"
1,14,"Subj_1_Sample_14",7210,1964,2373,2111,"Work"
1,14,"Subj_1_Sample_14",7211,1969,2377,2115,"Work"
1,14,"Subj_1_Sample_14",7212,1965,2375,2113,"Work"
1,14,"Subj_1_Sample_14",7213,1970,2379,2108,"Work"
1,14,"Subj_1_Sample_14",7214,1963,2377,2110,"Work"
1,14,"Subj_1_Sample_14",7215,1963,2377,2112,"Work"
1,14,"Subj_1_Sample_14",7216,1967,2382,2106,"Work"
1,14,"Subj_1_Sample_14",7217,1968,2375,2106,"Work"
1,14,"Subj_1_Sample_14",7218,1969,2377,2111,"Work"
1,14,"Subj_1_Sample_14",7219,1961,2379,2109,"Work"
1,14,"Subj_1_Sample_14",7220,1964,2379,2110,"Work"
1,14,"Subj_1_Sample_14",7221,1964,2382,2106,"Work"
1,14,"Subj_1_Sample_14",7222,1971,2377,2105,"Work"
1,14,"Subj_1_Sample_14",7223,1964,2383,2110,"Work"
1,14,"Subj_1_Sample_14",7224,1971,2376,2108,"Work"
1,14,"Subj_1_Sample_14",7225,1966,2377,2109,"Work"
1,14,"Subj_1_Sample_14",7226,1968,2379,2109,"Work"
1,14,"Subj_1_Sample_14",7227,1964,2378,2108,"Work"
1,14,"Subj_1_Sample_14",7228,1964,2380,2111,"Work"
1,14,"Subj_1_Sample_14",7229,1964,2378,2111,"Work"
1,14,"Subj_1_Sample_14",7230,1968,2377,2110,"Work"
1,14,"Subj_1_Sample_14",7231,1966,2380,2103,"Work"
1,14,"Subj_1_Sample_14",7232,1961,2382,2109,"Work"
1,14,"Subj_1_Sample_14",7233,1968,2377,2111,"Work"
1,14,"Subj_1_Sample_14",7234,1967,2377,2106,"Work"
1,14,"Subj_1_Sample_14",7235,1965,2378,2107,"Work"
1,14,"Subj_1_Sample_14",7236,1966,2383,2108,"Work"
1,14,"Subj_1_Sample_14",7237,1966,2375,2114,"Work"
1,14,"Subj_1_Sample_14",7238,1964,2382,2110,"Work"
1,14,"Subj_1_Sample_14",7239,1969,2380,2115,"Work"
1,14,"Subj_1_Sample_14",7240,1963,2379,2109,"Work"
1,14,"Subj_1_Sample_14",7241,1966,2377,2107,"Work"
1,14,"Subj_1_Sample_14",7242,1967,2376,2107,"Work"
1,14,"Subj_1_Sample_14",7243,1966,2375,2113,"Work"
1,14,"Subj_1_Sample_14",7244,1965,2376,2113,"Work"
1,14,"Subj_1_Sample_14",7245,1970,2375,2109,"Work"
1,14,"Subj_1_Sample_14",7246,1963,2381,2106,"Work"
1,14,"Subj_1_Sample_14",7247,1969,2379,2107,"Work"
1,14,"Subj_1_Sample_14",7248,1963,2375,2109,"Work"
1,14,"Subj_1_Sample_14",7249,1973,2376,2109,"Work"
1,14,"Subj_1_Sample_14",7250,1968,2375,2111,"Work"
1,14,"Subj_1_Sample_14",7251,1971,2383,2116,"Work"
1,14,"Subj_1_Sample_14",7252,1963,2377,2112,"Work"
